,0,1,2,3,4,5
0,0.0017981782980186008,0.001810549418772418,0.001804522834056043,0.9909784988340283,0.0017976479278577707,0.0018106026872669295
1,0.015181874398322677,0.01546141790725228,0.015295287390216598,0.9236044381299117,0.015183507829116101,0.015273474345180664
2,0.00881043674826505,0.008933719999712328,0.27182751817687856,0.6927579141358847,0.008810821389657386,0.008859589549601893
3,0.9902372493563301,0.0019476447933511657,0.0019525609660035093,0.00195503923500727,0.0019577792579132617,0.001949726391394649
4,0.9902372493563301,0.0019476447933511657,0.0019525609660035093,0.00195503923500727,0.0019577792579132617,0.001949726391394649
5,0.9910474627319849,0.0017857169719845225,0.0017890624840297149,0.0017967578119387883,0.0017906588965578309,0.001790341103504324
6,0.011921412091503391,0.9402382815959623,0.011960804315737159,0.011977908574266106,0.011921390320131849,0.011980203102399192
7,0.007962087862205805,0.007993219977995214,0.008016349381793204,0.008052822724270091,0.007958160109221764,0.960017359944514
8,0.003889296180755991,0.0038953715748717,0.9805230326928845,0.003910637023246387,0.003888518772073105,0.0038931437561681996
9,0.023861356581499394,0.024398787816897628,0.023955599187209298,0.8799621050157146,0.02387598551036765,0.023946165888311475
10,0.0018203773980527919,0.0018087908694355114,0.001804185408717971,0.9909257238758857,0.0018294839290430938,0.0018114385188648416
11,0.015181874398322677,0.01546141790725228,0.015295287390216598,0.9236044381299117,0.015183507829116101,0.015273474345180664
12,0.00881043674826505,0.008933719999712328,0.27182751817687856,0.6927579141358847,0.008810821389657386,0.008859589549601893
13,0.9904548134405324,0.0019041116826358424,0.0019096533262776658,0.001913222563748312,0.001912786378771119,0.0019054126080347259
14,0.9904548134405324,0.0019041116826358424,0.0019096533262776658,0.001913222563748312,0.001912786378771119,0.0019054126080347259
15,0.9911401579079412,0.0017667803454596569,0.0017706589625934967,0.0017790198546981017,0.0017720811709544292,0.0017713017583532366
16,0.011921412091503391,0.9402382815959623,0.011960804315737159,0.011977908574266106,0.011921390320131849,0.011980203102399192
17,0.007962087862205805,0.007993219977995214,0.008016349381793204,0.008052822724270091,0.007958160109221764,0.960017359944514
18,0.003889296180755991,0.0038953715748717,0.9805230326928845,0.003910637023246387,0.003888518772073105,0.0038931437561681996
19,0.0019001193716812344,0.0019151476680255063,0.00190671402754568,0.9904653233200138,0.0018994706983551158,0.0019132249143785202
20,0.015181874398322677,0.01546141790725228,0.015295287390216598,0.9236044381299117,0.015183507829116101,0.015273474345180664
21,0.00881043674826505,0.008933719999712328,0.27182751817687856,0.6927579141358847,0.008810821389657386,0.008859589549601893
22,0.9904548134405324,0.0019041116826358424,0.0019096533262776658,0.001913222563748312,0.001912786378771119,0.0019054126080347259
23,0.9904548134405324,0.0019041116826358424,0.0019096533262776658,0.001913222563748312,0.001912786378771119,0.0019054126080347259
24,0.9912295644493313,0.0017490647108983038,0.0017529898930140294,0.0017619766459284754,0.0017535017894644857,0.0017529025113635446
25,0.011921412091503391,0.9402382815959623,0.011960804315737159,0.011977908574266106,0.011921390320131849,0.011980203102399192
