,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.989426523297491,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524,0.0001792114695340524
1,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.8196969696969693,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.09242424242424199,0.001515151515151517,0.001515151515151517,0.001515151515151517,0.001515151515151517
2,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.27545709806955265,0.673665708947991,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477,0.0008771929824561477
3,0.9885658914725841,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844989652717,0.00019379844961240697,0.00019379844961240697
4,0.9885658914725841,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844961240697,0.00019379844989652717,0.00019379844961240697,0.00019379844961240697
5,0.9370651347920739,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.02332905180356796,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.029499430425634614,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093,0.00017730496453901093
6,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.5524756746545462,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.001190476190476194,0.3784767062978345,0.001190476190476194
7,0.0007936507936507993,0.9531746031737982,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.000793650794455881,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993,0.0007936507936507993
8,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.9066525000456264,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.0708668797993348,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053,0.00038759689922481053
9,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.6536365923778235,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.09869679990482555,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.11195232200306367,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115,0.0023809523809524115
