,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.9893667861409801,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167,0.00011947431302270167
1,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.001010101010657936,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.8191919191913625,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.09191919191919158,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125,0.0010101010101010125
2,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.9479532163742678,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308,0.0005847953216374308
3,0.9885012919896646,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827447,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135
4,0.9885012919896646,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827447,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135,0.00012919896640827135
5,0.91793779169893,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.07166031704811542,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403,0.00011820330969267403
6,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.6352036599167475,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.2949550702419825,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964,0.0007936507936507964
7,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.10907028464859261,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.8443688687905602,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313,0.0005291005291005313
8,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.9071260805193788,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.07013490139276517,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016,0.00025839793281654016
9,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.3274853066485653,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.40808904617877656,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.1263304090774179,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133,0.0015873015873016133
