,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.980555555551899,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.00016339869646694408,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591,0.0001633986928104591
1,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.001190476196797033,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.8583333333270122,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938,0.0011904761904761938
2,0.0005555555555555584,0.8672222222144944,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555632836407,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.06722222222222209,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584,0.0005555555555555584
3,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.9874472573839654,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233
4,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.9874472573839654,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233,0.00010548523206751233
5,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.064221259867877,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.9239313505738892,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467,0.00010040160642570467
6,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.3385510492846881,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.579504506270867,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463,0.0006944444444444463
7,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.7418969132706577,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.20347345709971285,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585,0.00046296296296296585
8,0.0002688172043010782,0.0002688172594091315,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.9680107526330637,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782,0.0002688172043010782
9,0.002083333333333338,0.002083333333333338,0.20451494010934024,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.25208333333333344,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.29965172655732597,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338,0.002083333333333338
