,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.9806722689075631,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299,0.0002801120448179299
1,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.716326530612245,0.0020408163265306168,0.14489795918367324,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168,0.0020408163265306168
2,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.9342857142857138,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608,0.0009523809523809608
3,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.9875226039782993,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988
4,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.9875226039782993,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988,0.00018083182640144988
5,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.9881239242685017,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248,0.00017211703958692248
6,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.9178571428344726,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904762131463701,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943,0.0011904761904761943
7,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.056349206349206024,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.8896825396825392,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966,0.0007936507936507966
8,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949789954717,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.9682027649721459,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227,0.00046082949308756227
9,0.003571428571428581,0.23267732170594788,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.1765591741705856,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.35147778983775185,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581,0.003571428571428581
