,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0006535947712418359,0.0006535947712430258,0.0006535947712427444,0.0006535947712428197,0.0006535947712421258,0.0006535947712418359,0.0006535947712418359,0.0006535947712426834,0.0006535947712421104,0.0006535947712427667,0.0006535947712427399,0.0006535947712418359,0.0006535947712418359,0.0006535947712418359,0.0006535947712421465,0.000653594771241836,0.0006535947712422301,0.0006535947712418359,0.0006535947712418359,0.0006535947712421477,0.0006535947712418359,0.0006535947712418359,0.9810457516339766,0.0006535947712418359,0.000653594771242851,0.0006535947712425538,0.0006535947712418359,0.000653594771242678,0.0006535947712418359,0.0006535947712420531
1,0.004761904761904776,0.1954061478086913,0.004761904761908299,0.004761904761904776,0.0047619047619050486,0.004761904761904776,0.004761904761904776,0.004761904761911587,0.004761904761908966,0.00476190476190853,0.6712605188579276,0.004761904761904776,0.004761904761904776,0.004761904761904776,0.004761904761905801,0.004761904761904778,0.004761904761906114,0.004761904761904776,0.004761904761904776,0.004761904761905781,0.004761904761904776,0.004761904761904776,0.004761904761909126,0.004761904761904776,0.0047619047619143215,0.004761904761908272,0.004761904761904776,0.004761904761909408,0.004761904761904776,0.004761904761908174
2,0.002222222222222232,0.0022222222222259,0.0022222222222383113,0.06888888888888783,0.0022222222222228133,0.002222222222222232,0.002222222222222232,0.002222222222224405,0.002222222222222232,0.0022222222222237926,0.0022222222222237653,0.002222222222222232,0.002222222222222232,0.002222222222222232,0.0022222222222229734,0.002222222222222233,0.0022222222222232297,0.002222222222222232,0.002222222222222232,0.002222222222222947,0.002222222222222232,0.002222222222222232,0.0022222222222246513,0.002222222222222232,0.002222222222225461,0.0022222222222244093,0.002222222222222232,0.8688888888888527,0.002222222222222232,0.0022222222222232344
3,0.00042194092827005006,0.00042194092827024587,0.0004219409282704701,0.0004219409282706788,0.9877637130801198,0.00042194092827005006,0.00042194092827005006,0.00042194092827027704,0.00042194092827005006,0.00042194092827036004,0.00042194092827038297,0.00042194092827005006,0.00042194092827005006,0.00042194092827005006,0.00042194092827046314,0.0004219409282704157,0.0004219409282705043,0.00042194092827005006,0.00042194092827005006,0.0004219409283140963,0.00042194092827005006,0.00042194092827005006,0.00042194092827044997,0.00042194092827005006,0.0004219409282703691,0.00042194092827046553,0.00042194092827005006,0.0004219409282703878,0.00042194092827005006,0.00042194092827018076
4,0.00042194092827005006,0.00042194092827024587,0.0004219409282704701,0.0004219409282706788,0.9877637130801198,0.00042194092827005006,0.00042194092827005006,0.00042194092827027704,0.00042194092827005006,0.00042194092827036004,0.00042194092827038297,0.00042194092827005006,0.00042194092827005006,0.00042194092827005006,0.00042194092827046314,0.0004219409282704157,0.0004219409282705043,0.00042194092827005006,0.00042194092827005006,0.0004219409283140963,0.00042194092827005006,0.00042194092827005006,0.00042194092827044997,0.00042194092827005006,0.0004219409282703691,0.00042194092827046553,0.00042194092827005006,0.0004219409282703878,0.00042194092827005006,0.00042194092827018076
5,0.00040160642570281945,0.0004016064257031769,0.0004016064257033206,0.00040160642570338844,0.9883534136546108,0.00040160642570281945,0.00040160642570281945,0.00040160642570324527,0.0004016064257033287,0.00040160642570335087,0.000401606425703546,0.00040160642570281945,0.00040160642570281945,0.00040160642570281945,0.0004016064257032346,0.0004016064257031504,0.0004016064257032787,0.00040160642570281945,0.00040160642570281945,0.00040160642570329384,0.00040160642570281945,0.00040160642570281945,0.0004016064257033108,0.00040160642570281945,0.0004016064257033069,0.0004016064257033226,0.00040160642570281945,0.000401606425703294,0.00040160642570281945,0.00040160642570293773
6,0.0027777777777777853,0.0027777777777834413,0.0027777777777795174,0.0027777777777777853,0.002777777777778027,0.0027777777777777853,0.0027777777777777853,0.9194444444444224,0.0027777777777777853,0.0027777777777795113,0.002777777777779329,0.0027777777777777853,0.0027777777777777853,0.0027777777777777853,0.002777777777778244,0.0027777777777777857,0.002777777777778417,0.0027777777777777853,0.0027777777777777853,0.0027777777777782207,0.0027777777777777853,0.0027777777777777853,0.0027777777777791422,0.0027777777777777853,0.0027777777777822617,0.002777777777779151,0.0027777777777777853,0.002777777777779802,0.0027777777777777853,0.002777777777778143
7,0.0018518518518518708,0.0018518518518530743,0.0018518518518533967,0.0018518518518573248,0.0018518518518533605,0.0018518518518518708,0.0018518518518518708,0.0018518518518529413,0.0018518518518538896,0.8697541799020707,0.001851851851852766,0.0018518518518518708,0.0018518518518518708,0.0018518518518518708,0.001851851851853057,0.0018518518518518717,0.001851851851853501,0.0018518518518518708,0.0018518518518518708,0.0018518518518530825,0.0018518518518518708,0.0018518518518518708,0.0018518518518548495,0.0018518518518518708,0.0018518518518528828,0.07839396824605369,0.0018518518518518708,0.0018518518518530847,0.0018518518518518708,0.0018518518518518708
8,0.0010752688172043124,0.001075268817204879,0.001075268817205971,0.001075268817205606,0.001075268817205346,0.0010752688172043124,0.0010752688172043124,0.0010752688172049692,0.0010752688172043124,0.0010752688172051008,0.001075268817205483,0.0010752688172043124,0.0010752688172043124,0.0010752688172043124,0.0010752688172050147,0.0010752688172043126,0.0010752688172046532,0.0010752688172043124,0.0010752688172043124,0.0010752688172050346,0.0010752688172043124,0.0010752688172043124,0.0010752688172059933,0.0010752688172043124,0.001075268817205526,0.9688172043010602,0.0010752688172043124,0.001075268817206882,0.0010752688172043124,0.001075268817204517
9,0.008333333333333352,0.008333333333345691,0.008333333333361802,0.008333333333343868,0.008333333333334768,0.008333333333333352,0.008333333333333352,0.008333333333339688,0.008333333333333352,0.008333333333337764,0.00833333333334224,0.008333333333333352,0.008333333333333352,0.008333333333333352,0.008333333333335677,0.008333333333333358,0.008333333333334865,0.008333333333333352,0.008333333333333352,0.008333333333335415,0.008333333333333352,0.008333333333333352,0.008333333333342024,0.008333333333333352,0.7583333333332304,0.008333333333339516,0.008333333333333352,0.008333333333339653,0.008333333333333352,0.008333333333336372
