,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.00061728395061729,0.0006172839506175451,0.00061728395061729,0.0006172839506175497,0.00061728395061729,0.000617283950618164,0.00061728395061729,0.00061728395061729,0.0006172839506175875,0.0006172839506175538,0.0006172839506176478,0.00061728395061729,0.00061728395061729,0.0006172839506181741,0.00061728395061729,0.0006172839506179263,0.00061728395061729,0.00061728395061729,0.00061728395061729,0.00061728395061729,0.0006172839506181098,0.0006172839506178757,0.00061728395061729,0.0006172839506299827,0.00061728395061729,0.00061728395061729,0.0006172839506180416,0.9820987654320786,0.000617283950617615,0.0006172839506181463
1,0.004761904761904789,0.004761904761906904,0.004761904761904789,0.004761904761905011,0.004761904761904789,0.8619047619046896,0.004761904761904789,0.004761904761904789,0.004761904761906713,0.0047619047619069,0.0047619047619076055,0.004761904761904789,0.004761904761904789,0.004761904761904789,0.004761904761904789,0.004761904761910003,0.004761904761904789,0.004761904761904789,0.004761904761904789,0.004761904761904789,0.004761904761911796,0.004761904761912025,0.004761904761904789,0.00476190476193092,0.004761904761904789,0.004761904761904789,0.004761904761904789,0.0047619047619123665,0.004761904761906912,0.004761904761911816
2,0.0022222222222222417,0.0022222222222234313,0.0022222222222222417,0.0022222222222236243,0.0022222222222222417,0.0022222222222236425,0.0022222222222222417,0.0022222222222222417,0.002222222222223569,0.002222222222223447,0.002222222222224068,0.0022222222222222417,0.0022222222222222417,0.0022222222222356897,0.0022222222222222417,0.002222222222226954,0.0022222222222222417,0.0022222222222222417,0.0022222222222222417,0.0022222222222222417,0.935555555555511,0.0022222222222222417,0.0022222222222222417,0.002222222222226268,0.0022222222222222417,0.0022222222222222417,0.0022222222222222417,0.0022222222222319063,0.0022222222222237115,0.002222222222224696
3,0.00040160642570281907,0.00040160642570319285,0.00040160642570281907,0.9883534136546129,0.00040160642570281907,0.00040160642570313284,0.00040160642570281907,0.00040160642570281907,0.00040160642570320147,0.000401606425703527,0.0004016064257032614,0.00040160642570281907,0.00040160642570281907,0.0004016064257034241,0.00040160642570281907,0.00040160642570320103,0.00040160642570281907,0.00040160642570281907,0.00040160642570281907,0.00040160642570281907,0.000401606425703156,0.00040160642570281907,0.00040160642570281907,0.0004016064257030767,0.00040160642570281907,0.00040160642570281907,0.00040160642570345647,0.00040160642570317913,0.0004016064257032024,0.0004016064257031095
4,0.00040160642570281907,0.00040160642570319285,0.00040160642570281907,0.9883534136546129,0.00040160642570281907,0.00040160642570313284,0.00040160642570281907,0.00040160642570281907,0.00040160642570320147,0.000401606425703527,0.0004016064257032614,0.00040160642570281907,0.00040160642570281907,0.0004016064257034241,0.00040160642570281907,0.00040160642570320103,0.00040160642570281907,0.00040160642570281907,0.00040160642570281907,0.00040160642570281907,0.000401606425703156,0.00040160642570281907,0.00040160642570281907,0.0004016064257030767,0.00040160642570281907,0.00040160642570281907,0.00040160642570345647,0.00040160642570317913,0.0004016064257032024,0.0004016064257031095
5,0.00038314176245211515,0.0003831417624524921,0.00038314176245211515,0.9888888888887339,0.00038314176245211515,0.00038314176245281685,0.00038314176245211515,0.00038314176245211515,0.00038314176245250183,0.00038314176259970716,0.000383141762452623,0.00038314176245211515,0.00038314176245211515,0.0003831417624526654,0.00038314176245211515,0.0003831417624525807,0.00038314176245211515,0.00038314176245211515,0.00038314176245211515,0.00038314176245211515,0.00038314176245258526,0.0003831417624532182,0.00038314176245211515,0.0003831417624525662,0.00038314176245211515,0.00038314176245211515,0.0003831417624526948,0.00038314176245256076,0.0003831417624525027,0.00038314176245261215
6,0.0027777777777777866,0.002777777777778262,0.0027777777777777866,0.002777777777778183,0.0027777777777777866,0.0027777777777789757,0.0027777777777777866,0.0027777777777777866,0.002777777777778286,0.0027777777777782194,0.002777777777778446,0.0027777777777777866,0.0027777777777777866,0.0027777777777777866,0.0027777777777777866,0.0027777777777792186,0.0027777777777777866,0.0027777777777777866,0.0027777777777777866,0.0027777777777777866,0.0027777777777794224,0.0027777777777777866,0.0027777777777777866,0.9194444444444335,0.0027777777777777866,0.0027777777777777866,0.0027777777777777866,0.002777777777778883,0.002777777777778262,0.0027777777777804225
7,0.0017543859649122918,0.0017543859649128272,0.0017543859649122918,0.0017543859649129948,0.0017543859649122918,0.001754385964913112,0.0017543859649122918,0.0017543859649122918,0.0017543859649129072,0.0017543859649128547,0.0017543859649131336,0.0017543859649122918,0.0017543859649122918,0.0017543859649122918,0.0017543859649122918,0.0017543859649212087,0.0017543859649122918,0.0017543859649122918,0.0017543859649122918,0.0017543859649122918,0.0017543859649134421,0.0017543859649122918,0.0017543859649122918,0.001754385964913347,0.0017543859649122918,0.0017543859649122918,0.0017543859649122918,0.0017543859649138828,0.0017543859649129243,0.949122807017526
8,0.0010101010101010216,0.0010101010101016287,0.0010101010101010216,0.0010101010101017259,0.0010101010101010216,0.0010101010101021262,0.0010101010101010216,0.0010101010101010216,0.001010101010101672,0.0010101010101016444,0.00101010101010148,0.0010101010101010216,0.0010101010101010216,0.0010101010101025698,0.0010101010101010216,0.9707070707070559,0.0010101010101010216,0.0010101010101010216,0.0010101010101010216,0.0010101010101010216,0.0010101010101033368,0.0010101010101010216,0.0010101010101010216,0.0010101010101019033,0.0010101010101010216,0.0010101010101010216,0.0010101010101039724,0.0010101010101025035,0.0010101010101017044,0.0010101010101017526
9,0.00833333333333335,0.008333333333335418,0.00833333333333335,0.008333333333334338,0.00833333333333335,0.00833333333334251,0.00833333333333335,0.00833333333333335,0.008333333333335174,0.00833333333333516,0.008333333333335278,0.00833333333333335,0.00833333333333335,0.20800462367011674,0.00833333333333335,0.008333333333339446,0.00833333333333335,0.00833333333333335,0.00833333333333335,0.00833333333333335,0.00833333333334213,0.00833333333333335,0.00833333333333335,0.5586620429965005,0.00833333333333335,0.00833333333333335,0.00833333333333335,0.008333333333341929,0.008333333333335446,0.008333333333339098
