,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.4944023960366372,0.4878198261855846,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742,0.0003703703703703742
1,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.8599999999999997,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675,0.0028571428571428675
2,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.0013333333333333441,0.9346666666666661
3,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.9881927710843375,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137
4,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.9881927710843375,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137,0.00024096385542169137
5,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.9887356321839081,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918,0.0002298850574712697,0.00022988505747126918,0.00022988505747126918,0.00022988505747126918
6,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.5380569875112269,0.0016666666666666722,0.0016666666666666722,0.3819430124887731,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722,0.0016666666666666722
7,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.0010526315789473751,0.001052631578947375,0.001052631578947375,0.9484210526315788,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375,0.001052631578947375
8,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.8743658501187966,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.000606060606060612,0.09654324079029414
9,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.7549999999999997,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044
