,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.9893817204301071,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926,0.00013440860215053926
1,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.09204545454545422,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.819318181818182,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639,0.001136363636363639
2,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421151,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.9480263157894734,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112,0.0006578947368421112
3,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.9885174418604648,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506
4,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.9885174418604648,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506,0.00014534883720930506
5,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.03888146023987491,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.9507461993345929,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814,0.00013297872340425814
6,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.3924543278528066,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.5379028150043361,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454,0.0008928571428571454
7,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380985,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952381007,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.8101190476190474,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.14345238095238108,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981,0.0005952380952380981
8,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.13538020860520966,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.8419453727901385,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736,0.00029069767441860736
9,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.6424377107041033,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.10533266358100372,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.11472962571489112,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084,0.0017857142857143084
