,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.9893548387096766,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135,0.00010752688172043135
1,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.36943855243609985,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.45056144756390054,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.09181818181818145,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912,0.000909090909090912
2,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.947894736842104,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686,0.000526315789473686
3,0.9884883720930221,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744417,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408
4,0.9884883720930221,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744417,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408,0.00011627906976744408
5,0.9471280174179175,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.04244645066718785,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648,0.00010638297872340648
6,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.14447132415621716,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.7855286758437828,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172,0.0007142857142857172
7,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.048095238095237865,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.9052380952380947,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783,0.0004761904761904783
8,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.9769767441860471,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858,0.0002325581395348858
9,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.21311803141931257,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.6468819685806872,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338,0.0014285714285714338
