,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.9807843137254898,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015,0.0003921568627451015
1,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.7010131477001502,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.1618439951569927,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866,0.002857142857142866
2,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.9346666666666666,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378,0.0013333333333333378
3,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.9875949367088609,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203
4,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.9875949367088609,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203,0.00025316455696203
5,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.9881927710843375,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915,0.0002409638554216915
6,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666785,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.09219561356962748,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.8278043864303722,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726,0.0016666666666666726
7,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.9455555555555554,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118,0.001111111111111118
8,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.9683870967741934,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861,0.0006451612903225861
9,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.7549999999999997,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044
