,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.0004629629629629677,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.0004629629629629677,0.0004629629629629677,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.0004629629629629677,0.00046296296296296764,0.0004629629629629677,0.00046296296296296764,0.9819444444444443,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.0004629629629629677,0.0004629629629629677,0.00046296296296296764,0.0004629629629629677,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764,0.00046296296296296764
1,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.00357142857142858,0.003571428571428579,0.00357142857142858,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.1464285714285712,0.7178571428571429,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579,0.003571428571428579
2,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.00166666666666668,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.9349999999999994,0.0016666666666666802,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.00166666666666668,0.0016666666666666798,0.00166666666666668,0.0016666666666666798,0.00166666666666668,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.0016666666666666798,0.001666666666666681,0.0016666666666666798,0.0016666666666666798,0.00166666666666668,0.0016666666666666798,0.0016666666666666798,0.00166666666666668,0.0016666666666666798
3,0.9882530120481923,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141
4,0.9882530120481923,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141,0.0003012048192771141
5,0.9887931034482749,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.00028735632183953165,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863,0.0002873563218390863
6,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.9187499999999996,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334,0.00208333333333334
7,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842196,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842196,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.9486842105263154,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194,0.0013157894736842194
8,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757643,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.09098917748253635,0.0007575757575757643,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757643,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.0007575757575757642,0.8802229437295845,0.0007575757575757642
9,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.5062499999999999,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.2562499999999998,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009,0.006250000000000009
